Order,Level,short_code,long_code,long_parent,code,parent,description
931350,5,850211,8.50211E+11,8.50211E+11,8502.11,,"Generating sets with compression-ignition internal combustion piston engine ""diesel or semi-diesel engine"" of an output <= 75 kVA"
931351,5,850212,8.50212E+11,8.50211E+11,8502.12,,"Generating sets with compression-ignition internal combustion piston engine ""diesel or semi-diesel engine"" of an output > 75 kVA but <= 375 kVA"
931352,5,850213,8.50213E+11,8.50211E+11,8502.13,,"Generating sets with compression-ignition internal combustion piston engine ""diesel or semi-diesel engine"" of an output > 375 kVA"
931353,4,850220,8.5022E+11,8.502E+11,8502.2,85.02,Generating sets with spark-ignition internal combustion piston engine
931354,4,850231,8.50231E+11,8.502E+11,,85.02,
931355,5,850231,8.50231E+11,8.50231E+11,8502.31,,Generating sets. wind-powered
931356,5,850239,8.50239E+11,8.50231E+11,8502.39,,Generating sets (excl. wind-powered and powered by spark-ignition internal combustion piston engine)
931357,4,850240,8.5024E+11,8.502E+11,8502.4,85.02,Electric rotary converters
931358,3,850300,8.503E+11,8.50021E+11,8503,85,Parts suitable for use solely or principally with electric motors and generators. electric generating sets and rotary converters. n.e.s.
931359,3,850400,8.504E+11,8.50021E+11,85.04,85,Electrical transformers. static converters. e.g. rectifiers. and inductors; parts thereof
931360,4,850410,8.5041E+11,8.504E+11,8504.1,85.04,Ballasts for discharge lamps or tubes
931361,4,850421,8.50421E+11,8.504E+11,,85.04,
931362,5,850421,8.50421E+11,8.50421E+11,8504.21,,Liquid dielectric transformers. having a power handling capacity <= 650 kVA
931363,5,850422,8.50422E+11,8.50421E+11,8504.22,,Liquid dielectric transformers. having a power handling capacity > 650 kVA but <= 10.000 kVA
931364,5,850423,8.50423E+11,8.50421E+11,8504.23,,Liquid dielectric transformers. having a power handling capacity > 10.000 kVA
931365,4,850431,8.50431E+11,8.504E+11,,85.04,
931366,5,850431,8.50431E+11,8.50431E+11,8504.31,,Transformers having a power handling capacity <= 1 kVA (excl. liquid dielectric transformers)
931367,5,850432,8.50432E+11,8.50431E+11,8504.32,,Transformers. having a power handling capacity > 1 kVA but <= 16 kVA (excl. liquid dielectric transformers)
931368,5,850433,8.50433E+11,8.50431E+11,8504.33,,Transformers having a power handling capacity > 16 kVA but <= 500 kVA (excl. liquid dielectric transformers)
931369,5,850434,8.50434E+11,8.50431E+11,8504.34,,Transformers having a power handling capacity > 500 kVA (excl. liquid dielectric transformers)
931370,4,850440,8.5044E+11,8.504E+11,8504.4,85.04,Static converters
931371,4,850450,8.5045E+11,8.504E+11,8504.5,85.04,.nductors (excl. inductors for discharge lamps or tubes)
931372,4,850490,8.5049E+11,8.504E+11,8504.9,85.04,Parts of electrical transformers and inductors. n.e.s.
931373,3,850500,8.505E+11,8.50021E+11,85.05,85,Electromagnets (excl. magnets for medical use); permanent magnets and articles intended to become permanent magnets after magnetization; electromagnetic or permanent magnet chucks. clamps and similar holding devices; electromagnetic couplings. clutches and brakes; electromagnetic lifting heads; parts thereof
931374,4,850511,8.50511E+11,8.505E+11,,85.05,
931375,5,850511,8.50511E+11,8.50511E+11,8505.11,,Permanent magnets of metal and articles intended to become permanent magnets after magnetization (excl. chucks. clamps and similar holding devices)
931376,5,850519,8.50519E+11,8.50511E+11,8505.19,,Permanent magnets and articles intended to become permanent magnets after magnetization. of materials other than metal
931377,4,850520,8.5052E+11,8.505E+11,8505.2,85.05,Electromagnetic couplings. clutches and brakes
931378,4,850590,8.5059E+11,8.505E+11,8505.9,85.05,Electromagnets and electromagnetic lifting heads. and their parts (excl. magnets for medical use); electromagnetic or permanent magnet chucks. clamps and similar holding devices and their parts. n.e.s.
931379,3,850600,8.506E+11,8.50021E+11,85.06,85,Primary cells and primary batteries. electrical; parts thereof (excl. spent)
931380,4,850610,8.5061E+11,8.506E+11,8506.1,85.06,Manganese dioxide cells and batteries (excl. spent)
931381,4,850630,8.5063E+11,8.506E+11,8506.3,85.06,Mercuric oxide cells and batteries (excl. spent)
931382,4,850640,8.5064E+11,8.506E+11,8506.4,85.06,Silver oxide cells and batteries (excl. spent)
931383,4,850650,8.5065E+11,8.506E+11,8506.5,85.06,Lithium cells and batteries (excl. spent)
931384,4,850660,8.5066E+11,8.506E+11,8506.6,85.06,Air-zinc cells and batteries (excl. spent)
931385,4,850680,8.5068E+11,8.506E+11,8506.8,85.06,Primary cells and primary batteries. electric (excl. spent. and those of silver oxide. mercuric oxide. manganese dioxide. lithium and air-zinc)
931386,4,850690,8.5069E+11,8.506E+11,8506.9,85.06,Parts of primary cells and primary batteries. n.e.s.
931387,3,850700,8.507E+11,8.50021E+11,85.07,85,Electric accumulators. incl. separators therefor. whether or not square or rectangular; parts thereof (excl. spent and those of unhardened rubber or textiles)
931388,4,850710,8.5071E+11,8.507E+11,8507.1,85.07,"Lead-acid accumulators of a kind used for starting piston engine ""starter batteries"" (excl. spent)"
931389,4,850720,8.5072E+11,8.507E+11,8507.2,85.07,Lead acid accumulators (excl. spent and starter batteries)
931390,4,850730,8.5073E+11,8.507E+11,8507.3,85.07,Nickel-cadmium accumulators (excl. spent)
931391,4,850740,8.5074E+11,8.507E+11,8507.4,85.07,Nickel-iron accumulators (excl. spent)
931392,4,850750,8.5075E+11,8.507E+11,8507.5,85.07,Nickel-metal hydride accumulators (excl. spent)
931393,4,850760,8.5076E+11,8.507E+11,8507.6,85.07,Lithium-ion accumulators (excl. spent)
931394,4,850780,8.5078E+11,8.507E+11,8507.8,85.07,Electric accumulators (excl. spent and lead-acid. nickel-cadmium. nickel-iron. nickel-metal hydride and lithium-ion accumulators)
931395,4,850790,8.5079E+11,8.507E+11,8507.9,85.07,Plates. separators and other parts of electric accumulators. n.e.s.
931396,3,850800,8.508E+11,8.50021E+11,85.08,85,Vacuum cleaners. incl. dry cleaners and wet vacuum cleaners
931397,4,850811,8.50811E+11,8.508E+11,,85.08,
931398,5,850811,8.50811E+11,8.50811E+11,8508.11,,Vacuum cleaners. incl. dry cleaners and wet vacuum cleaners. with self-contained electric motor. power <= 1Î¾500Î¾W and having a dust bag or other receptacle capacity <= 20Î¾l
931399,5,850819,8.50819E+11,8.50811E+11,8508.19,,Vacuum cleaners. incl. dry cleaners and wet vacuum cleaners. with self-contained electric motor ( excl. of a power <= 1Î¾500Î¾W and having a dust bag or other receptacle capacity <= 20Î¾l)
931400,4,850860,8.5086E+11,8.508E+11,8508.6,85.08,Vacuum cleaners. incl. dry cleaners and wet vacuum cleaners (excl. with self-contained electric motor)
931401,4,850870,8.5087E+11,8.508E+11,8508.7,85.08,Parts of vacuum cleaners. dry cleaners and wet vacuum cleaners. n.e.s.
931402,3,850900,8.509E+11,8.50021E+11,85.09,85,Electromechanical domestic appliances. with self-contained electric motor; parts thereof (excl. vacuum cleaners. dry and wet vacuum cleaners)
931403,4,850940,8.5094E+11,8.509E+11,8509.4,85.09,Domestic food grinders and mixers and fruit or vegetable juice extractors. with self-contained electric motor
931404,4,850980,8.5098E+11,8.509E+11,8509.8,85.09,Electromechanical domestic appliances. with self-contained electric motor (excl. vacuum cleaners. dry and wet vacuum cleaners. food grinders and mixers. fruit or vegetable juice extractors. and hair-removing appliances)
931405,4,850990,8.5099E+11,8.509E+11,8509.9,85.09,Parts of electromechanical domestic appliances. with self-contained electric motor. n.e.s. (excl. of vacuum cleaners. dry and wet vacuum cleaners)
931406,3,851000,8.51E+11,8.50021E+11,85.1,85,Electric shavers. hair clippers and hair-removing appliances. with self-contained electric motor; parts thereof
931407,4,851010,8.5101E+11,8.51E+11,8510.1,85.1,Shavers. electric
931408,4,851020,8.5102E+11,8.51E+11,8510.2,85.1,Hair clippers with self-contained electric motor
931409,4,851030,8.5103E+11,8.51E+11,8510.3,85.1,Hair-removing appliances with self-contained electric motor
931410,4,851090,8.5109E+11,8.51E+11,8510.9,85.1,Parts of electric shavers. hair clippers and hair-removing appliances. with self-contained electric motor. n.e.s.
931411,3,851100,8.511E+11,8.50021E+11,85.11,85,Electrical ignition or starting equipment of a kind used for spark-ignition or compression-ignition internal combustion engines. e.g. ignition magnetos. magneto-dynamos. ignition coils. sparking plugs. glow plugs and starter motors; generators. e.g. dynamos and alternators. and cut-outs of a kind used in conjunction with such engines; parts thereof
931412,4,851110,8.5111E+11,8.511E+11,8511.1,85.11,Sparking plugs of a kind used for spark-ignition or compression-ignition internal combustion engines
931413,4,851120,8.5112E+11,8.511E+11,8511.2,85.11,.gnition magnetos. magneto-dynamos and magnetic flywheels. for spark-ignition or compression-ignition internal combustion engines
931414,4,851130,8.5113E+11,8.511E+11,8511.3,85.11,Distributors and ignition coils of a kind used for spark-ignition or compression-ignition internal combustion engines
931415,4,851140,8.5114E+11,8.511E+11,8511.4,85.11,Starter motors and dual purpose starter-generators of a kind used for spark-ignition or compression-ignition internal combustion engines
931416,4,851150,8.5115E+11,8.511E+11,8511.5,85.11,Generators of a kind used for internal combustion engines (excl. magneto dynamos and dual purpose starter-generators)
931417,4,851180,8.5118E+11,8.511E+11,8511.8,85.11,Electrical ignition or starting equipment. incl. cut-outs. of a kind used for spark-ignition or compression-ignition internal combustion engines (excl. generators. starter motors. distributors. ignition coils. ignition magnetos. magnetic flywheels and sparking plugs)
931418,4,851190,8.5119E+11,8.511E+11,8511.9,85.11,Parts of electrical ignition or starting equipment. generators. etc. of heading 8511. n.e.s.
931419,3,851200,8.512E+11,8.50021E+11,85.12,85,Electrical lighting or signalling equipment (excl. lamps of heading 8539). windscreen wipers. defrosters and demisters. of a kind used for cycles or motor vehicles; parts thereof
931420,4,851210,8.5121E+11,8.512E+11,8512.1,85.12,Electric lighting or visual signalling equipment of a kind used for bicycles (other than lamps of heading 8539)
931421,4,851220,8.5122E+11,8.512E+11,8512.2,85.12,Electrical lighting or visual signalling equipment for motor vehicles (excl. lamps of heading 8539)
931422,4,851230,8.5123E+11,8.512E+11,8512.3,85.12,Electrical sound signalling equipment for cycles or motor vehicles
931423,4,851240,8.5124E+11,8.512E+11,8512.4,85.12,Electrical windscreen wipers. defrosters and demisters. for motor vehicles
931424,4,851290,8.5129E+11,8.512E+11,8512.9,85.12,Parts of electrical lighting or signalling equipment. windscreen wipers. defrosters and demisters of a kind used for cycles and motor vehicles. n.e.s.
931425,3,851300,8.513E+11,8.50021E+11,85.13,85,Portable electric lamps designed to function by their own source of energy. e.g. dry batteries. accumulators and magnetos; parts thereof (excl. lighting equipment of heading 8512)
931426,4,851310,8.5131E+11,8.513E+11,8513.1,85.13,Portable electrical lamps designed to function by their own source of energy
931427,4,851390,8.5139E+11,8.513E+11,8513.9,85.13,Parts of portable electrical lamps designed to function by their own source of energy. n.e.s.
931428,3,851400,8.514E+11,8.50021E+11,85.14,85,.ndustrial or laboratory electric furnaces and ovens. incl. those functioning by induction or dielectric loss; other industrial or laboratory equipment for the heat treatment of materials by induction or dielectric loss; parts thereof
931429,4,851410,8.5141E+11,8.514E+11,8514.1,85.14,Resistance heated industrial or laboratory furnaces and ovens (excl. drying ovens)
931430,4,851420,8.5142E+11,8.514E+11,8514.2,85.14,Furnaces and ovens functioning by induction or dielectric loss
931431,4,851430,8.5143E+11,8.514E+11,8514.3,85.14,Electric industrial or laboratory furnaces and ovens (excl. resistance heated. induction. dielectric and drying furnaces and ovens)
931432,4,851440,8.5144E+11,8.514E+11,8514.4,85.14,Equipment for the heat treatment of materials by induction or dielectric loss (excl. ovens and furnaces)
931433,4,851490,8.5149E+11,8.514E+11,8514.9,85.14,Parts of electric industrial or laboratory furnaces and ovens. incl. of those functioning by induction or dielectric loss. and of industrial or laboratory equipment for the heat treatment of materials by induction or dielectric loss. n.e.s. (other than for the manufacture of semiconductor devices on semiconductor wafers)
931434,3,851500,8.515E+11,8.50021E+11,85.15,85,Electric. incl. electrically heated gas. laser or other light or photon beam. ultrasonic. electron beam. magnetic pulse or plasma arc soldering. brazing or welding machines and apparatus. whether or not capable of cutting; electric machines and apparatus for hot spraying of metals. metal carbides or cermets; parts thereof (excl. guns for spraying hot materials of heading 8424)
